#edgeID	previous_nodeID	following_nodeID	species	/mss6/cherry/GNNASM/feature_extract/distance/cpp_edit/dnaShape/MGW	kmer	label
3625	239	186	orangutan	0.0747576	0.992157	0
3626	239	337	chimp	0.0762702	1.0	0
3627	239	373	chimp	0.0245222	0.976281	0
3628	239	413	chimp	0.0514288	0.984251	0
3629	239	526	chimp	0.0218252	1.0	0
3630	239	526	gorilla	0.0249094	0.984251	0
3631	239	526	human	0.0225664	0.984251	0
3632	239	526	orangutan	0.0281371	0.984251	0
3633	239	579	chimp	0.0156691	0.984251	0
3634	239	204	gorilla	0.0492018	0.980958	0
3635	239	204	human	0.0219224	1.0	0
3636	239	324	gorilla	0.282245	1.0	0
3637	239	343	gorilla	0.0487529	0.992157	0
3638	239	437	gorilla	0.0175551	0.992157	0
3639	239	493	gorilla	0.0195959	1.0	0
3640	239	494	gorilla	0.0324855	1.0	0
3641	239	494	human	0.0366999	0.992157	0
3642	239	494	orangutan	0.0368962	0.992157	0
3643	239	557	gorilla	0.0485341	1.0	0
3644	239	557	orangutan	0.04855	0.992157	0
3645	239	67	gorilla	0.0731634	1.0	0
3646	239	163	gorilla	0.0498218	0.984251	0
3647	239	197	gorilla	0.0939894	0.992157	0
3648	239	282	human	0.06698	1.0	0
3649	239	205	orangutan	0.0537908	0.984251	0
3650	239	317	orangutan	0.0473361	0.984251	0
3651	239	329	orangutan	0.0334523	1.0	0
3652	239	351	orangutan	0.0163912	0.976281	0
3653	239	362	orangutan	0.0478019	0.992157	0
3654	239	393	orangutan	0.0420271	0.984251	0
3655	281	202	bonobo	0.0902661	0.992157	0
3656	281	202	chimp	0.086833	0.992157	0
3657	281	202	human	0.0658523	0.992157	0
3658	281	202	orangutan	0.0704056	0.992157	0
3659	281	206	bonobo	0.0658693	1.0	0
3660	281	206	chimp	0.0622542	0.992157	0
3661	281	216	bonobo	0.0831347	1.0	0
3662	281	216	chimp	0.0804068	1.0	0
3663	281	216	gibbon	0.132809	1.0	0
3664	281	216	human	0.0576474	0.976281	0
3665	281	216	orangutan	0.0750292	1.0	0
3666	281	218	bonobo	0.040535	0.992157	0
3667	281	218	chimp	0.0343372	0.992157	0
3668	281	218	human	0.0101965	1.0	0
3669	281	218	orangutan	0.0106122	0.992157	0
3670	281	236	bonobo	0.0907599	1.0	0
3671	281	236	chimp	0.0887265	0.992157	0
3672	281	236	gibbon	0.122585	0.992157	0
3673	281	236	human	0.068141	0.976281	0
3674	281	236	orangutan	0.0701505	0.992157	0
3675	281	238	bonobo	0.0391683	0.992157	0
3676	281	238	chimp	0.0268138	0.976281	0
3677	281	238	human	0.0120964	0.984251	0
3678	281	238	orangutan	0.00520775	1.0	0
3679	281	287	bonobo	0.0783502	0.992157	0
3680	281	287	chimp	0.0757856	1.0	0
3681	281	287	orangutan	0.0628641	1.0	0
3682	281	288	bonobo	0.115887	0.976281	0
3683	281	288	chimp	0.125151	0.992157	0
3684	281	288	human	0.106098	0.976281	0
3685	281	288	orangutan	0.107691	1.0	0
3686	281	290	bonobo	0.0390323	0.992157	0
3687	281	290	chimp	0.0153887	1.0	0
3688	281	290	human	0.0302657	0.992157	0
3689	281	290	orangutan	0.0221089	1.0	0
3690	281	314	bonobo	0.0785673	0.976281	0
3691	281	314	chimp	0.0822297	1.0	0
3692	281	314	human	0.0622031	0.992157	0
3693	281	314	orangutan	0.0728713	1.0	0
3694	281	316	bonobo	0.0841713	1.0	0
3695	281	316	chimp	0.0846991	1.0	0
3696	281	316	gibbon	0.148128	0.992157	0
3697	281	316	human	0.0638968	0.960143	0
3698	281	325	bonobo	0.079424	1.0	0
3699	281	346	bonobo	0.089255	1.0	0
3700	281	346	chimp	0.0934153	1.0	0
3701	281	360	bonobo	0.281605	0.992157	0
3702	281	360	human	0.0640125	0.992157	0
3703	281	358	bonobo	0.106751	1.0	0
3704	281	358	chimp	0.109707	1.0	0
3705	281	358	gibbon	0.156642	0.984251	0
3706	281	358	human	0.0913628	0.992157	0
3707	281	358	orangutan	0.0934907	1.0	0
3708	281	366	bonobo	0.101589	1.0	0
3709	281	366	chimp	0.1019	0.992157	0
3710	281	366	human	0.179308	0.992157	0
3711	281	366	orangutan	0.0833168	0.992157	0
3712	281	368	bonobo	0.0907704	1.0	0
3713	281	368	chimp	0.0948655	1.0	0
3714	281	368	gibbon	0.141323	1.0	0
3715	281	368	human	0.0716617	1.0	0
3716	281	368	orangutan	0.0783596	1.0	0
3717	281	370	bonobo	0.0704038	0.984251	0
3718	281	370	human	0.0535693	1.0	0
3719	281	370	orangutan	0.0546145	0.984251	0
3720	281	380	bonobo	0.0747438	0.976281	0
3721	281	380	chimp	0.0684363	0.980958	0
3722	281	380	human	0.0495428	0.992157	0
3723	281	380	orangutan	0.0558609	0.992157	0
3724	281	382	bonobo	0.102331	1.0	0
3725	281	382	chimp	0.108583	1.0	0
3726	281	382	human	0.08871	0.992157	0
3727	281	0	bonobo	0.0455075	0.984251	0
3728	281	0	chimp	0.0129585	1.0	0
3729	281	0	gibbon	0.034328	0.992157	0
3730	281	0	human	0.0394347	0.992157	0
3731	281	408	bonobo	0.125838	0.992157	0
3732	281	408	chimp	0.138662	1.0	0
3733	281	408	gibbon	0.186112	0.992157	0
3734	281	408	human	0.118827	0.984251	0
3735	281	408	orangutan	0.122245	0.984251	0
3736	281	410	bonobo	0.1	1.0	0
3737	281	410	human	0.0888056	0.992157	0
3738	281	410	orangutan	0.0940077	0.992157	0
3739	281	434	bonobo	0.0859779	0.992157	0
3740	281	434	chimp	0.0926285	1.0	0
3741	281	434	gibbon	0.133775	0.984251	0
3742	281	434	human	0.0724383	0.976281	0
3743	281	434	orangutan	0.0757887	1.0	0
3744	281	436	bonobo	0.0483048	0.976281	0
3745	281	436	chimp	0.0493214	1.0	0
3746	281	436	gibbon	0.0467643	1.0	0
3747	281	436	human	0.0170304	0.984251	0
3748	281	436	orangutan	0.0268215	0.992157	0
3749	281	474	bonobo	0.0760727	0.984251	0
3750	281	474	chimp	0.0724374	0.992157	0
3751	281	474	human	0.0544864	0.992157	0
3752	281	474	orangutan	0.0600882	0.992157	0
3753	281	476	bonobo	0.0701787	1.0	0
3754	281	476	chimp	0.0674002	0.992157	0
3755	281	476	human	0.0581613	1.0	0
3756	281	476	orangutan	0.0568285	1.0	0
3757	281	492	bonobo	0.0225988	0.976281	0
3758	281	492	chimp	0.0177789	0.992157	0
3759	281	492	gibbon	0.048904	1.0	0
3760	281	492	human	0.00654932	1.0	0
3761	281	492	orangutan	0.0154539	0.992157	0
3762	281	495	bonobo	0.0945203	1.0	0
3763	281	495	chimp	0.09258	1.0	0
3764	281	524	bonobo	0.105312	0.992157	0
3765	281	524	chimp	0.107818	0.992157	0
3766	281	524	gibbon	0.165232	1.0	0
3767	281	524	human	0.0942271	0.984251	0
3768	281	524	orangutan	0.0974649	0.992157	0
3769	281	527	bonobo	0.0748354	0.992157	0
3770	281	527	gibbon	0.10112	1.0	0
3771	281	546	bonobo	0.0928381	0.992157	0
3772	281	546	chimp	0.103278	0.992157	0
3773	281	546	gibbon	0.157065	1.0	0
3774	281	546	human	0.0778347	0.976281	0
3775	281	544	bonobo	0.0883246	1.0	0
3776	281	544	chimp	0.0870059	1.0	0
3777	281	544	gibbon	0.112126	0.984251	0
3778	281	544	human	0.0675877	0.976281	0
3779	281	544	orangutan	0.0720304	0.992157	0
3780	281	566	bonobo	0.114335	0.992157	0
3781	281	566	chimp	0.122961	0.992157	0
3782	281	566	gibbon	0.165012	0.992157	0
3783	281	566	human	0.102514	1.0	0
3784	281	566	orangutan	0.107779	0.992157	0
3785	281	568	bonobo	0.105394	0.984251	0
3786	281	568	chimp	0.0692806	0.992157	0
3787	281	568	gibbon	0.0919062	0.976281	0
3788	281	568	human	0.0525558	0.992157	0
3789	281	568	orangutan	0.0569102	0.980958	0
3790	281	578	bonobo	0.0444507	0.976281	0
3791	281	578	gibbon	0.0842088	0.984251	0
3792	281	578	human	0.0303349	0.992157	0
3793	281	578	orangutan	0.0369426	0.992157	0
3794	281	66	bonobo	0.109584	1.0	0
3795	281	66	chimp	0.11522	0.976281	0
3796	281	66	human	0.0981891	0.992157	0
3797	281	68	bonobo	0.0835668	0.992157	0
3798	281	68	chimp	0.0862992	0.992157	0
3799	281	68	human	0.066605	1.0	0
3800	281	68	orangutan	0.0718565	1.0	0
3801	281	108	bonobo	0.0574121	0.984251	0
3802	281	108	chimp	0.0513213	0.984251	0
3803	281	108	human	0.0326009	0.976281	0
3804	281	108	orangutan	0.0370554	1.0	0
3805	281	110	bonobo	0.126775	0.992157	0
3806	281	110	chimp	0.0447182	1.0	0
3807	281	110	human	0.0273791	1.0	0
3808	281	110	orangutan	0.0227212	0.98889	0
3809	281	134	bonobo	0.114277	0.976281	0
3810	281	134	chimp	0.129747	0.992157	0
3811	281	134	human	0.108746	1.0	0
3812	281	134	orangutan	0.116593	0.992157	0
3813	281	136	bonobo	0.0520816	0.992157	0
3814	281	136	chimp	0.0398375	0.984251	0
3815	281	136	human	0.0289212	1.0	0
3816	281	136	orangutan	0.0293236	0.992157	0
3817	281	164	bonobo	0.0901546	0.984251	0
3818	281	164	chimp	0.0925971	1.0	0
3819	281	164	human	0.0710876	1.0	0
3820	281	162	bonobo	0.0573068	0.968246	0
3821	281	162	chimp	0.149389	0.992157	0
3822	281	162	gibbon	0.0450468	0.984251	0
3823	281	162	human	0.0412819	0.976281	0
3824	281	162	orangutan	0.0366745	0.992157	0
3825	281	184	bonobo	0.117347	0.992157	0
3826	281	184	chimp	0.129113	0.992157	0
3827	281	184	gibbon	0.172593	0.992157	0
3828	281	184	human	0.108499	1.0	0
3829	281	184	orangutan	0.111716	0.984251	0
3830	281	186	bonobo	0.113389	0.992157	0
3831	281	186	chimp	0.12394	0.992157	0
3832	281	186	human	0.105474	0.984251	0
3833	281	186	orangutan	0.109186	0.992157	0
3834	281	337	chimp	0.13365	1.0	0
3835	281	373	chimp	0.0486763	1.0	0
3836	281	413	chimp	0.0236024	0.992157	0
3837	281	526	chimp	0.067501	0.992157	0
3838	281	526	human	0.0449342	0.984251	0
3839	281	526	orangutan	0.0589276	1.0	0
3840	281	579	chimp	0.0614121	0.992157	0
3841	281	198	gibbon	0.180688	1.0	0
3842	281	203	gibbon	0.10083	0.976281	0
3843	281	219	gibbon	0.0573863	1.0	0
3844	281	239	gibbon	0.130878	0.992157	0
3845	281	266	gibbon	0.0625351	0.984251	0
3846	281	289	gibbon	0.176288	0.992157	0
3847	281	291	gibbon	0.0329927	0.992157	0
3848	281	315	gibbon	0.134471	1.0	0
3849	281	353	gibbon	0.125816	1.0	0
3850	281	362	gibbon	0.107227	0.992157	0
3851	281	362	orangutan	0.0792263	0.976281	0
3852	281	367	gibbon	0.147272	0.992157	0
3853	281	381	gibbon	0.0748785	0.992157	0
3854	281	399	gibbon	0.124425	1.0	0
3855	281	411	gibbon	0.159504	0.992157	0
3856	281	475	gibbon	0.109132	1.0	0
3857	281	480	gibbon	0.131589	0.992157	0
3858	281	489	gibbon	0.184725	0.992157	0
3859	281	539	gibbon	0.16984	0.984251	0
3860	281	69	gibbon	0.113295	0.992157	0
3861	281	67	gibbon	0.171293	0.976281	0
3862	281	6	gibbon	0.0198826	1.0	0
3863	281	111	gibbon	0.0189556	0.992157	0
3864	281	109	gibbon	0.0861923	0.976281	0
3865	281	8	gibbon	0.0306748	0.992157	0
3866	281	121	gibbon	0.151306	1.0	0
3867	281	135	gibbon	0.0879023	0.976281	0
3868	281	137	gibbon	0.0558113	1.0	0
3869	281	140	gibbon	0.0531222	0.992157	0
3870	281	145	gibbon	0.147527	0.992157	0
3871	281	175	gibbon	0.150438	0.992157	0
3872	281	17	gibbon	0.15793	1.0	0
3873	281	204	human	0.0540748	0.984251	0
3874	281	282	human	0.0950045	0.976281	0
3875	281	494	human	0.0603095	1.0	0
3876	281	494	orangutan	0.0645809	0.992157	0
3877	281	205	orangutan	0.0855225	1.0	0
3878	281	317	orangutan	0.0876165	1.0	0
3879	281	329	orangutan	0.0313093	1.0	0
3880	281	351	orangutan	0.0434921	0.976281	0
3881	281	393	orangutan	0.0785679	0.992157	0
3882	281	557	orangutan	0.0883711	1.0	0
3883	289	202	bonobo	0.0438125	0.984251	0
3884	289	202	chimp	0.0336882	1.0	0
3885	289	202	gorilla	0.0363983	0.992157	0
3886	289	202	human	0.0230372	0.992157	0
3887	289	202	orangutan	0.0214502	0.976281	0
3888	289	206	bonobo	0.0201712	0.968246	0
3889	289	206	chimp	0.0157029	0.992157	0
3890	289	216	bonobo	0.0366903	0.992157	0
3891	289	216	chimp	0.0268777	0.984251	0
3892	289	216	gorilla	0.0347355	0.984251	0
3893	289	216	human	0.0162006	0.968246	0
3894	289	216	orangutan	0.0215523	0.992157	0
3895	289	218	bonobo	0.0756905	0.984251	0
3896	289	218	chimp	0.0470115	0.992157	0
3897	289	218	gorilla	0.0341212	0.992157	0
3898	289	218	human	0.0565561	0.992157	0
3899	289	218	orangutan	0.0518299	0.984251	0
3900	289	236	bonobo	0.0442948	0.984251	0
3901	289	236	chimp	0.0342921	0.992157	0
3902	289	236	gorilla	0.0386406	0.992157	0
3903	289	236	human	0.024459	0.984251	0
3904	289	236	orangutan	0.0202795	0.968246	0
3905	289	238	bonobo	0.058565	0.992157	0
3906	289	238	chimp	0.0457094	0.984251	0
3907	289	238	gorilla	0.0225539	0.992157	0
3908	289	238	human	0.0598054	0.976281	0
3909	289	238	orangutan	0.0548815	0.992157	0
3910	289	280	bonobo	0.0254274	0.968246	0
3911	289	280	chimp	0.024535	0.992157	0
3912	289	280	human	0.0261452	0.992157	0
3913	289	280	orangutan	0.0193842	0.992157	0
3914	289	314	bonobo	0.0339702	0.968246	0
3915	289	314	chimp	0.0250368	0.984251	0
3916	289	314	gorilla	0.0362848	0.976281	0
3917	289	314	human	0.0187502	0.976281	0
3918	289	314	orangutan	0.0235223	0.992157	0
3919	289	316	bonobo	0.039443	0.992157	0
3920	289	316	chimp	0.0293087	0.992157	0
3921	289	316	human	0.0217015	0.976281	0
3922	289	325	bonobo	0.0368649	1.0	0
3923	289	346	bonobo	0.044907	0.984251	0
3924	289	346	chimp	0.03573	0.992157	0
3925	289	346	gorilla	0.057218	0.960143	0
3926	289	360	bonobo	0.311538	1.0	0
3927	289	360	gorilla	0.0609104	1.0	0
3928	289	360	human	0.0241829	0.984251	0
3929	289	358	bonobo	0.0622244	0.992157	0
3930	289	358	chimp	0.0549315	0.976281	0
3931	289	358	gorilla	0.0640782	0.984251	0
3932	289	358	human	0.049306	0.992157	0
3933	289	358	orangutan	0.0456087	0.992157	0
3934	289	366	bonobo	0.0572088	1.0	0
3935	289	366	chimp	0.0477191	1.0	0
3936	289	366	gorilla	0.0559292	0.984251	0
3937	289	366	human	0.20193	0.992157	0
3938	289	366	orangutan	0.0354142	1.0	0
3939	289	368	bonobo	0.046339	1.0	0
3940	289	368	chimp	0.0379129	0.984251	0
3941	289	368	gorilla	0.0460868	0.992157	0
3942	289	368	human	0.0291545	0.992157	0
3943	289	368	orangutan	0.0262481	0.984251	0
3944	289	370	bonobo	0.0293916	1.0	0
3945	289	370	gorilla	0.0719474	1.0	0
3946	289	370	human	0.0139502	0.992157	0
3947	289	370	orangutan	0.00873764	1.0	0
3948	289	380	bonobo	0.0308458	0.984251	0
3949	289	380	chimp	0.021144	0.980958	0
3950	289	380	gorilla	0.0283509	1.0	0
3951	289	380	human	0.0138049	0.992157	0
3952	289	380	orangutan	0.0131362	0.972961	0
3953	289	382	bonobo	0.0581667	0.992157	0
3954	289	382	chimp	0.116297	1.0	0
3955	289	382	gorilla	0.062088	0.984251	0
3956	289	382	human	0.0451369	1.0	0
3957	289	0	bonobo	0.0742631	0.992157	0
3958	289	0	chimp	0.0710788	0.992157	0
3959	289	0	gorilla	0.0534724	0.960143	0
3960	289	0	human	0.0837406	0.992157	0
3961	289	408	bonobo	0.0851834	0.984251	0
3962	289	408	chimp	0.0803935	1.0	0
3963	289	408	gorilla	0.0906605	1.0	0
3964	289	408	human	0.0748363	0.992157	0
3965	289	408	orangutan	0.0723065	0.992157	0
3966	289	410	bonobo	0.0552468	0.984251	0
3967	289	410	gorilla	0.0624887	0.984251	0
3968	289	410	human	0.0453549	0.992157	0
3969	289	410	orangutan	0.0443892	1.0	0
3970	289	434	bonobo	0.0419508	0.984251	0
3971	289	434	chimp	0.0375586	1.0	0
3972	289	434	gorilla	0.0469054	1.0	0
3973	289	434	human	0.0324689	0.984251	0
3974	289	434	orangutan	0.0293795	0.960143	0
3975	289	436	bonobo	0.0209767	1.0	0
3976	289	436	chimp	0.0164574	0.984251	0
3977	289	436	human	0.0290397	0.984251	0
3978	289	436	orangutan	0.0259386	0.992157	0
3979	289	474	bonobo	0.0318886	0.976281	0
3980	289	474	chimp	0.0217298	0.984251	0
3981	289	474	gorilla	0.0258594	0.968246	0
3982	289	474	human	0.0153236	0.984251	0
3983	289	474	orangutan	0.0125061	0.984251	0
3984	289	476	bonobo	0.026051	0.984251	0
3985	289	476	chimp	0.0177309	0.992157	0
3986	289	476	gorilla	0.0310583	0.984251	0
3987	289	476	human	0.0188773	0.992157	0
3988	289	476	orangutan	0.0108533	0.992157	0
3989	289	492	bonobo	0.0443071	1.0	0
3990	289	492	chimp	0.0441729	1.0	0
3991	289	492	human	0.0494392	1.0	0
3992	289	492	orangutan	0.043875	0.992157	0
3993	289	495	bonobo	0.0499263	1.0	0
3994	289	495	chimp	0.0415461	0.984251	0
3995	289	524	bonobo	0.060688	1.0	0
3996	289	524	chimp	0.0519051	0.992157	0
3997	289	524	gorilla	0.0689349	0.976281	0
3998	289	524	human	0.0510304	1.0	0
3999	289	524	orangutan	0.0486876	0.976281	0
4000	289	527	bonobo	0.0323256	0.968246	0
4001	289	546	bonobo	0.0479961	0.968246	0
4002	289	546	chimp	0.0935379	1.0	0
4003	289	546	human	0.0363247	0.976281	0
4004	289	544	bonobo	0.0442849	0.984251	0
4005	289	544	chimp	0.0343973	0.992157	0
4006	289	544	gorilla	0.0419718	1.0	0
4007	289	544	human	0.0278601	0.984251	0
4008	289	544	orangutan	0.0237609	1.0	0
4009	289	566	bonobo	0.0707578	0.992157	0
4010	289	566	chimp	0.0654301	0.976281	0
4011	289	566	gorilla	0.0731364	0.984251	0
4012	289	566	human	0.0587418	0.992157	0
4013	289	566	orangutan	0.0583172	0.992157	0
4014	289	568	bonobo	0.061433	0.992157	0
4015	289	568	chimp	0.0174316	1.0	0
4016	289	568	gorilla	0.0386721	0.992157	0
4017	289	568	human	0.012847	0.976281	0
4018	289	568	orangutan	0.00953407	1.0	0
4019	289	578	bonobo	0.0418923	0.992157	0
4020	289	578	gorilla	0.118148	0.968246	0
4021	289	578	human	0.0322005	0.98889	0
4022	289	578	orangutan	0.0189114	0.992157	0
4023	289	66	bonobo	0.0674058	0.992157	0
4024	289	66	chimp	0.0576418	0.972961	0
4025	289	66	human	0.0545744	0.992157	0
4026	289	68	bonobo	0.0388714	0.992157	0
4027	289	68	chimp	0.0292977	0.980958	0
4028	289	68	gorilla	0.0426858	0.992157	0
4029	289	68	human	0.0232383	1.0	0
4030	289	68	orangutan	0.0225404	1.0	0
4031	289	108	bonobo	0.0227255	0.984251	0
4032	289	108	chimp	0.0187116	0.992157	0
4033	289	108	gorilla	0.0122696	0.984251	0
4034	289	108	human	0.0196802	0.992157	0
4035	289	108	orangutan	0.018075	0.992157	0
4036	289	110	bonobo	0.156094	1.0	0
4037	289	110	chimp	0.0199677	0.992157	0
4038	289	110	human	0.0249484	1.0	0
4039	289	110	orangutan	0.071148	0.992157	0
4040	289	134	bonobo	0.0739834	0.984251	0
4041	289	134	chimp	0.0714372	0.992157	0
4042	289	134	gorilla	0.0814603	1.0	0
4043	289	134	human	0.0646576	0.992157	0
4044	289	134	orangutan	0.0669312	0.992157	0
4045	289	136	bonobo	0.0404904	0.992157	0
4046	289	136	chimp	0.0405141	0.98889	0
4047	289	136	gorilla	0.0328044	0.984251	0
4048	289	136	human	0.0410093	0.992157	0
4049	289	136	orangutan	0.038092	0.984251	0
4050	289	164	bonobo	0.0456614	0.992157	0
4051	289	164	chimp	0.0371364	0.984251	0
4052	289	164	gorilla	0.0590459	0.968246	0
4053	289	164	human	0.0283394	0.984251	0
4054	289	162	bonobo	0.0858753	0.992157	0
4055	289	162	chimp	0.210057	0.984251	0
4056	289	162	human	0.085794	0.992157	0
4057	289	162	orangutan	0.0862951	0.992157	0
4058	289	184	bonobo	0.0764306	0.992157	0
4059	289	184	chimp	0.0707062	0.992157	0
4060	289	184	gorilla	0.0805298	1.0	0
4061	289	184	human	0.0644229	0.976281	0
4062	289	184	orangutan	0.06154	0.992157	0
4063	289	186	bonobo	0.0717683	0.984251	0
4064	289	186	chimp	0.0659251	0.992157	0
4065	289	186	human	0.0613911	0.984251	0
4066	289	186	orangutan	0.0599459	1.0	0
4067	289	287	chimp	0.0197741	1.0	0
4068	289	287	gorilla	0.0199633	0.992157	0
4069	289	287	orangutan	0.0209305	0.984251	0
4070	289	290	chimp	0.0681657	0.964898	0
4071	289	290	gorilla	0.0368618	1.0	0
4072	289	290	human	0.0745304	0.984251	0
4073	289	290	orangutan	0.0683276	0.992157	0
4074	289	337	chimp	0.0783568	0.992157	0
4075	289	373	chimp	0.0375412	0.992157	0
4076	289	413	chimp	0.0656689	0.992157	0
4077	289	526	chimp	0.0147988	0.976281	0
4078	289	526	gorilla	0.0232667	0.976281	0
4079	289	526	human	0.00486659	0.984251	0
4080	289	526	orangutan	0.0108839	1.0	0
4081	289	579	chimp	0.0317958	0.984251	0
4082	289	204	gorilla	0.059547	0.992157	0
4083	289	204	human	0.0151525	0.992157	0
4084	289	324	gorilla	0.287844	0.992157	0
4085	289	343	gorilla	0.0613775	0.992157	0
4086	289	437	gorilla	0.0189298	0.968246	0
4087	289	493	gorilla	0.0152611	0.968246	0
4088	289	494	gorilla	0.0442543	0.956767	0
4089	289	494	human	0.0201663	1.0	0
4090	289	494	orangutan	0.0173976	1.0	0
4091	289	557	gorilla	0.0614283	0.992157	0
4092	289	557	orangutan	0.0430528	0.992157	0
4093	289	67	gorilla	0.0832463	0.992157	0
4094	289	163	gorilla	0.0508577	0.992157	0
4095	289	197	gorilla	0.100662	0.992157	0
4096	289	282	human	0.0492314	0.984251	0
4097	289	205	orangutan	0.0326216	0.980958	0
4098	289	317	orangutan	0.0411658	1.0	0
4099	289	329	orangutan	0.0531357	0.992157	0
4100	289	351	orangutan	0.0277294	0.992157	0
4101	289	362	orangutan	0.0295232	0.984251	0
4102	289	393	orangutan	0.0304515	0.976281	0
4103	286	202	bonobo	0.0152823	0.976281	0
4104	286	202	chimp	0.0168306	1.0	0
4105	286	202	gorilla	0.0224458	0.984251	0
4106	286	202	orangutan	0.0159861	0.992157	0
4107	286	206	bonobo	0.0354801	0.992157	0
4108	286	206	chimp	0.0359429	1.0	0
4109	286	216	bonobo	0.0213581	0.976281	0
4110	286	216	chimp	0.0213731	0.992157	0
4111	286	216	gorilla	0.0249393	0.984251	0
4112	286	216	orangutan	0.0189187	0.976281	0
4113	286	218	bonobo	0.0978246	0.992157	0
4114	286	218	chimp	0.0694144	1.0	0
4115	286	218	gorilla	0.0772764	1.0	0
4116	286	218	orangutan	0.0760332	0.992157	0
4117	286	236	bonobo	0.0155611	0.976281	0
4118	286	236	chimp	0.0155578	0.976281	0
4119	286	236	gorilla	0.0201081	0.992157	0
4120	286	236	orangutan	0.0206163	0.984251	0
4121	286	238	bonobo	0.0798334	0.968246	0
4122	286	238	chimp	0.0675473	0.984251	0
4123	286	238	gorilla	0.064919	0.968246	0
4124	286	238	orangutan	0.0792134	1.0	0
4125	286	280	bonobo	0.0425387	0.992157	0
4126	286	280	chimp	0.0470616	0.976281	0
4127	286	280	orangutan	0.041064	0.984251	0
4128	286	288	bonobo	0.0308017	1.0	0
4129	286	288	chimp	0.0312676	0.992157	0
4130	286	290	bonobo	0.107097	0.992157	0
4131	286	290	chimp	0.117972	0.984251	0
4132	286	290	gorilla	0.0890292	0.984251	0
4133	286	314	bonobo	0.0295875	0.992157	0
4134	286	314	chimp	0.0296415	0.980958	0
4135	286	314	gorilla	0.0351795	0.976281	0
4136	286	314	orangutan	0.0210261	1.0	0
4137	286	316	bonobo	0.0250479	0.984251	0
4138	286	316	chimp	0.0258877	0.976281	0
4139	286	325	bonobo	0.0246326	0.972961	0
4140	286	346	bonobo	0.0204669	0.992157	0
4141	286	346	chimp	0.0202055	1.0	0
4142	286	346	gorilla	0.0186394	0.984251	0
4143	286	360	bonobo	0.346645	0.992157	0
4144	286	360	gorilla	0.0151098	0.976281	0
4145	286	358	bonobo	0.0148917	1.0	0
4146	286	358	chimp	0.0167731	0.992157	0
4147	286	358	gorilla	0.0137542	0.992157	0
4148	286	358	orangutan	0.0161073	0.976281	0
4149	286	366	bonobo	0.0115182	0.992157	0
4150	286	366	chimp	0.0109757	0.992157	0
4151	286	366	gorilla	0.0172012	0.968246	0
4152	286	366	orangutan	0.0124643	1.0	0
4153	286	368	bonobo	0.0194563	0.992157	0
4154	286	368	chimp	0.0189924	0.992157	0
4155	286	368	gorilla	0.0257508	0.980958	0
4156	286	368	orangutan	0.0213974	0.992157	0
4157	286	370	bonobo	0.0575262	0.976281	0
4158	286	370	gorilla	0.122636	0.992157	0
4159	286	370	orangutan	0.0466629	0.992157	0
4160	286	380	bonobo	0.0408794	0.992157	0
4161	286	380	chimp	0.0408323	1.0	0
4162	286	380	gorilla	0.0479826	0.992157	0
4163	286	380	orangutan	0.0350705	0.984251	0
4164	286	382	bonobo	0.0154387	1.0	0
4165	286	382	chimp	0.148334	1.0	0
4166	286	382	gorilla	0.013514	0.976281	0
4167	286	0	bonobo	0.129703	0.976281	0
4168	286	0	chimp	0.119576	0.992157	0
4169	286	0	gorilla	0.117571	1.0	0
4170	286	408	bonobo	0.040395	0.992157	0
4171	286	408	chimp	0.0418823	0.984251	0
4172	286	408	gorilla	0.0344736	0.984251	0
4173	286	408	orangutan	0.0440556	1.0	0
4174	286	410	bonobo	0.0160067	0.992157	0
4175	286	410	gorilla	0.018229	0.984251	0
4176	286	410	orangutan	0.0163992	1.0	0
